timestamp,room,voltage,current,power,energy_kwh,bill_taka,carbon_gco2
2025-11-23 03:37:00,FUB-302,232.69,3.14,730.65,0.012178,0.1218,0.002837
2025-11-23 03:38:00,FUB-302,239.42,1.34,320.82,0.005347,0.0535,0.001246
2025-11-23 03:39:00,FUB-302,236.61,0.97,229.51,0.003825,0.0382,0.000891
2025-11-23 03:40:00,FUB-302,222.8,2.14,476.79,0.007946,0.0795,0.001851
2025-11-23 03:41:00,FUB-302,224.17,1.12,251.07,0.004184,0.0418,0.000975
2025-11-23 03:42:00,FUB-302,225.12,0.2,45.02,0.00075,0.0075,0.000175
2025-11-23 03:43:00,FUB-302,218.63,4.6,1005.7,0.016762,0.1676,0.003906
2025-11-23 03:44:00,FUB-302,223.12,0.68,151.72,0.002529,0.0253,0.000589
2025-11-23 03:45:00,FUB-302,230.3,2.71,624.11,0.010402,0.104,0.002424
2025-11-23 03:46:00,FUB-302,218.18,3.86,842.17,0.014036,0.1404,0.00327
2025-11-23 03:47:00,FUB-302,219.58,2.07,454.53,0.007576,0.0758,0.001765
2025-11-23 03:48:00,FUB-302,218.37,0.52,113.55,0.001892,0.0189,0.000441
2025-11-23 03:49:00,FUB-302,239.86,0.66,158.31,0.002638,0.0264,0.000615
2025-11-23 03:50:00,FUB-302,230.32,3.1,713.99,0.0119,0.119,0.002773
2025-11-23 03:51:00,FUB-302,230.54,0.52,119.88,0.001998,0.02,0.000466
2025-11-23 03:52:00,FUB-302,239.97,0.65,155.98,0.0026,0.026,0.000606
2025-11-23 03:53:00,FUB-302,225.66,3.49,787.55,0.013126,0.1313,0.003058
2025-11-23 03:54:00,FUB-302,217.56,4.13,898.52,0.014975,0.1498,0.003489
2025-11-23 03:55:00,FUB-302,223.99,4.14,927.32,0.015455,0.1546,0.003601
2025-11-23 03:56:00,FUB-302,239.8,2.92,700.22,0.01167,0.1167,0.002719
2025-11-23 03:57:00,FUB-302,215.06,1.64,352.7,0.005878,0.0588,0.00137
2025-11-23 03:58:00,FUB-302,233.37,3.45,805.13,0.013419,0.1342,0.003127
2025-11-23 03:59:00,FUB-302,226.42,0.81,183.4,0.003057,0.0306,0.000712
2025-11-23 04:00:00,FUB-302,239.6,3.81,912.88,0.015215,0.1522,0.003545
2025-11-23 04:01:00,FUB-302,235.53,1.58,372.14,0.006202,0.062,0.001445
2025-11-23 04:02:00,FUB-302,218.11,0.95,207.2,0.003453,0.0345,0.000805
2025-11-23 04:03:00,FUB-302,224.36,1.87,419.55,0.006992,0.0699,0.001629
2025-11-23 04:04:00,FUB-302,233.07,2.74,638.61,0.010644,0.1064,0.00248
2025-11-23 04:05:00,FUB-302,238.74,2.66,635.05,0.010584,0.1058,0.002466
2025-11-23 04:06:00,FUB-302,233.78,0.79,184.69,0.003078,0.0308,0.000717
2025-11-23 04:07:00,FUB-302,232.81,0.65,151.33,0.002522,0.0252,0.000588
2025-11-23 04:08:00,FUB-302,227.7,3.11,708.15,0.011802,0.118,0.00275
2025-11-23 04:09:00,FUB-302,233.21,4.06,946.83,0.01578,0.1578,0.003677
2025-11-23 04:10:00,FUB-302,236.98,1.32,312.81,0.005213,0.0521,0.001215
2025-11-23 04:11:00,FUB-302,216.11,4.22,911.98,0.0152,0.152,0.003542
2025-11-23 04:12:00,FUB-302,224.13,1.29,289.13,0.004819,0.0482,0.001123
2025-11-23 04:13:00,FUB-302,228.57,2.25,514.28,0.008571,0.0857,0.001997
2025-11-23 04:14:00,FUB-302,226.67,3.77,854.55,0.014242,0.1424,0.003318
2025-11-23 04:15:00,FUB-302,230.74,1.07,246.89,0.004115,0.0412,0.000959
2025-11-23 04:16:00,FUB-302,228.24,4.79,1093.27,0.018221,0.1822,0.004245
2025-11-23 04:17:00,FUB-302,226.44,3.05,690.64,0.011511,0.1151,0.002682
2025-11-23 04:18:00,FUB-302,218.86,0.92,201.35,0.003356,0.0336,0.000782
2025-11-23 04:19:00,FUB-302,229.64,1.76,404.17,0.006736,0.0674,0.001569
2025-11-23 04:20:00,FUB-302,230.11,3.45,793.88,0.013231,0.1323,0.003083
2025-11-23 04:21:00,FUB-302,227.06,2.07,470.01,0.007834,0.0783,0.001825
2025-11-23 04:22:00,FUB-302,220.85,0.48,106.01,0.001767,0.0177,0.000412
2025-11-23 04:23:00,FUB-302,216.76,1.8,390.17,0.006503,0.065,0.001515
2025-11-23 04:24:00,FUB-302,234.03,4.38,1025.05,0.017084,0.1708,0.003981
2025-11-23 04:25:00,FUB-302,225.36,1.73,389.87,0.006498,0.065,0.001514
2025-11-23 04:26:00,FUB-302,233.11,0.34,79.26,0.001321,0.0132,0.000308
2025-11-23 04:27:00,FUB-302,226.52,3.54,801.88,0.013365,0.1336,0.003114
2025-11-23 04:28:00,FUB-302,236.26,1.0,236.26,0.003938,0.0394,0.000918
2025-11-23 04:29:00,FUB-302,221.96,3.01,668.1,0.011135,0.1114,0.002594
2025-11-23 04:30:00,FUB-302,219.53,4.07,893.49,0.014892,0.1489,0.00347
2025-11-23 04:31:00,FUB-302,224.38,3.19,715.77,0.01193,0.1193,0.00278
2025-11-23 04:32:00,FUB-302,235.94,4.06,957.92,0.015965,0.1597,0.00372
2025-11-23 04:33:00,FUB-302,215.76,2.54,548.03,0.009134,0.0913,0.002128
2025-11-23 04:34:00,FUB-302,232.55,3.97,923.22,0.015387,0.1539,0.003585
2025-11-23 04:35:00,FUB-302,228.44,2.82,644.2,0.010737,0.1074,0.002502
2025-11-23 04:36:00,FUB-302,237.2,3.75,889.5,0.014825,0.1482,0.003454
2025-11-23 04:37:00,FUB-302,216.86,1.77,383.84,0.006397,0.064,0.001491
2025-11-23 04:38:00,FUB-302,218.37,1.98,432.37,0.007206,0.0721,0.001679
2025-11-23 04:39:00,FUB-302,219.81,1.04,228.6,0.00381,0.0381,0.000888
2025-11-23 04:40:00,FUB-302,236.48,0.11,26.01,0.000434,0.0043,0.000101
2025-11-23 04:41:00,FUB-302,231.86,2.19,507.77,0.008463,0.0846,0.001972
2025-11-23 04:42:00,FUB-302,227.55,1.17,266.23,0.004437,0.0444,0.001034
2025-11-23 04:43:00,FUB-302,226.59,0.97,219.79,0.003663,0.0366,0.000853
2025-11-23 04:44:00,FUB-302,219.74,0.1,21.97,0.000366,0.0037,8.5e-05
2025-11-23 04:45:00,FUB-302,234.69,1.21,283.97,0.004733,0.0473,0.001103
2025-11-23 04:46:00,FUB-302,228.98,3.67,840.36,0.014006,0.1401,0.003263
2025-11-23 04:47:00,FUB-302,223.27,4.18,933.27,0.015554,0.1555,0.003624
2025-11-23 04:48:00,FUB-302,216.27,4.04,873.73,0.014562,0.1456,0.003393
2025-11-23 04:49:00,FUB-302,215.62,1.89,407.52,0.006792,0.0679,0.001583
2025-11-23 04:50:00,FUB-302,219.26,1.89,414.4,0.006907,0.0691,0.001609
2025-11-23 04:51:00,FUB-302,238.33,4.15,989.07,0.016484,0.1648,0.003841
2025-11-23 04:52:00,FUB-302,236.59,2.17,513.4,0.008557,0.0856,0.001994
2025-11-23 04:53:00,FUB-302,236.79,3.02,715.11,0.011918,0.1192,0.002777
2025-11-23 04:54:00,FUB-302,228.08,1.47,335.28,0.005588,0.0559,0.001302
2025-11-23 04:55:00,FUB-302,234.68,0.15,35.2,0.000587,0.0059,0.000137
2025-11-23 04:56:00,FUB-302,221.91,1.21,268.51,0.004475,0.0448,0.001043
2025-11-23 04:57:00,FUB-302,229.74,0.5,114.87,0.001914,0.0191,0.000446
2025-11-23 04:58:00,FUB-302,229.98,0.44,101.19,0.001686,0.0169,0.000393
2025-11-23 04:59:00,FUB-302,227.6,1.07,243.53,0.004059,0.0406,0.000946
2025-11-23 05:00:00,FUB-302,237.22,3.9,925.16,0.015419,0.1542,0.003593
2025-11-23 05:01:00,FUB-302,230.16,2.05,471.83,0.007864,0.0786,0.001832
2025-11-23 05:02:00,FUB-302,226.01,4.95,1118.75,0.018646,0.1865,0.004345
2025-11-23 05:03:00,FUB-302,237.9,4.66,1108.61,0.018477,0.1848,0.004305
2025-11-23 05:04:00,FUB-302,232.13,4.7,1091.01,0.018184,0.1818,0.004237
2025-11-23 05:05:00,FUB-302,215.31,1.67,359.57,0.005993,0.0599,0.001396
2025-11-23 05:06:00,FUB-302,216.04,0.28,60.49,0.001008,0.0101,0.000235
2025-11-23 05:07:00,FUB-302,238.3,2.9,691.07,0.011518,0.1152,0.002684
2025-11-23 05:08:00,FUB-302,226.66,1.1,249.33,0.004156,0.0416,0.000968
2025-11-23 05:09:00,FUB-302,228.12,3.94,898.79,0.01498,0.1498,0.00349
2025-11-23 05:10:00,FUB-302,220.65,4.9,1081.19,0.01802,0.1802,0.004199
2025-11-23 05:11:00,FUB-302,220.95,4.13,912.52,0.015209,0.1521,0.003544
2025-11-23 05:12:00,FUB-302,221.38,4.92,1089.19,0.018153,0.1815,0.00423
2025-11-23 05:13:00,FUB-302,219.61,1.85,406.28,0.006771,0.0677,0.001578
2025-11-23 05:14:00,FUB-302,233.9,3.11,727.43,0.012124,0.1212,0.002825
2025-11-23 05:15:00,FUB-302,215.45,2.99,644.2,0.010737,0.1074,0.002502
2025-11-23 05:16:00,FUB-302,226.61,0.31,70.25,0.001171,0.0117,0.000273
2025-11-23 05:17:00,FUB-302,222.17,1.5,333.26,0.005554,0.0555,0.001294
2025-11-23 05:18:00,FUB-302,230.28,3.19,734.59,0.012243,0.1224,0.002853
2025-11-23 05:19:00,FUB-302,228.06,3.4,775.4,0.012923,0.1292,0.003011
2025-11-23 05:20:00,FUB-302,228.06,2.35,535.94,0.008932,0.0893,0.002081
2025-11-23 05:21:00,FUB-302,225.97,0.5,112.98,0.001883,0.0188,0.000439
2025-11-23 05:22:00,FUB-302,216.49,1.04,225.15,0.003752,0.0375,0.000874
2025-11-23 05:23:00,FUB-302,230.07,3.28,754.63,0.012577,0.1258,0.00293
2025-11-23 05:24:00,FUB-302,224.91,2.86,643.24,0.010721,0.1072,0.002498
2025-11-23 05:25:00,FUB-302,219.84,3.54,778.23,0.01297,0.1297,0.003022
2025-11-23 05:26:00,FUB-302,231.1,4.75,1097.72,0.018295,0.183,0.004263
2025-11-23 05:27:00,FUB-302,224.33,2.1,471.09,0.007851,0.0785,0.001829
2025-11-23 05:28:00,FUB-302,215.42,3.54,762.59,0.01271,0.1271,0.002961
2025-11-23 05:29:00,FUB-302,222.71,4.32,962.11,0.016035,0.1604,0.003736
2025-11-23 05:30:00,FUB-302,227.46,3.23,734.7,0.012245,0.1224,0.002853
2025-11-23 05:31:00,FUB-302,223.53,3.3,737.65,0.012294,0.1229,0.002865
2025-11-23 05:32:00,FUB-302,226.99,1.14,258.77,0.004313,0.0431,0.001005
2025-11-23 05:33:00,FUB-302,218.55,2.86,625.05,0.010418,0.1042,0.002427
2025-11-23 05:34:00,FUB-302,239.82,3.99,956.88,0.015948,0.1595,0.003716
2025-11-23 05:35:00,FUB-302,222.91,3.45,769.04,0.012817,0.1282,0.002986
2025-11-23 05:36:00,FUB-302,220.08,4.91,1080.59,0.01801,0.1801,0.004196
2025-11-23 05:37:00,FUB-302,229.79,2.1,482.56,0.008043,0.0804,0.001874
2025-11-23 05:38:00,FUB-302,224.03,2.2,492.87,0.008215,0.0822,0.001914
2025-11-23 05:39:00,FUB-302,225.04,0.56,126.02,0.0021,0.021,0.000489
2025-11-23 05:40:00,FUB-302,218.75,1.13,247.19,0.00412,0.0412,0.00096
2025-11-23 05:41:00,FUB-302,223.83,3.82,855.03,0.01425,0.1425,0.00332
2025-11-23 05:42:00,FUB-302,226.44,1.4,317.02,0.005284,0.0528,0.001231
2025-11-23 05:43:00,FUB-302,222.78,1.15,256.2,0.00427,0.0427,0.000995
2025-11-23 05:44:00,FUB-302,229.65,4.09,939.27,0.015654,0.1565,0.003647
2025-11-23 05:45:00,FUB-302,231.35,1.25,289.19,0.00482,0.0482,0.001123
2025-11-23 05:46:00,FUB-302,229.2,2.11,483.61,0.00806,0.0806,0.001878
2025-11-23 05:47:00,FUB-302,234.79,1.79,420.27,0.007004,0.07,0.001632
2025-11-23 05:48:00,FUB-302,239.96,3.12,748.68,0.012478,0.1248,0.002907
2025-11-23 05:49:00,FUB-302,227.06,2.38,540.4,0.009007,0.0901,0.002099
2025-11-23 05:50:00,FUB-302,222.43,2.16,480.45,0.008007,0.0801,0.001866
2025-11-23 05:51:00,FUB-302,224.09,0.56,125.49,0.002092,0.0209,0.000487
2025-11-23 05:52:00,FUB-302,235.47,1.86,437.97,0.0073,0.073,0.001701
2025-11-23 05:53:00,FUB-302,232.68,1.7,395.56,0.006593,0.0659,0.001536
2025-11-23 05:54:00,FUB-302,228.6,3.16,722.38,0.01204,0.1204,0.002805
2025-11-23 05:55:00,FUB-302,220.92,2.3,508.12,0.008469,0.0847,0.001973
2025-11-23 05:56:00,FUB-302,219.37,4.52,991.55,0.016526,0.1653,0.003851
2025-11-23 05:57:00,FUB-302,233.73,1.11,259.44,0.004324,0.0432,0.001007
2025-11-23 05:58:00,FUB-302,229.79,3.57,820.35,0.013672,0.1367,0.003186
2025-11-23 05:59:00,FUB-302,216.31,4.46,964.74,0.016079,0.1608,0.003746
2025-11-23 06:00:00,FUB-302,222.11,4.53,1006.16,0.016769,0.1677,0.003907
2025-11-23 06:01:00,FUB-302,225.89,4.15,937.44,0.015624,0.1562,0.00364
2025-11-23 06:02:00,FUB-302,230.12,1.35,310.66,0.005178,0.0518,0.001206
2025-11-23 06:03:00,FUB-302,217.08,4.45,966.01,0.0161,0.161,0.003751
2025-11-23 06:04:00,FUB-302,236.81,1.82,430.99,0.007183,0.0718,0.001674
2025-11-23 06:05:00,FUB-302,239.22,4.01,959.27,0.015988,0.1599,0.003725
2025-11-23 06:06:00,FUB-302,218.49,0.95,207.57,0.00346,0.0346,0.000806
2025-11-23 06:07:00,FUB-302,219.2,2.81,615.95,0.010266,0.1027,0.002392
2025-11-23 06:08:00,FUB-302,221.75,3.64,807.17,0.013453,0.1345,0.003135
2025-11-23 06:09:00,FUB-302,217.26,4.74,1029.81,0.017164,0.1716,0.003999
2025-11-23 06:10:00,FUB-302,227.97,3.3,752.3,0.012538,0.1254,0.002921
2025-11-23 06:11:00,FUB-302,225.07,3.31,744.98,0.012416,0.1242,0.002893
2025-11-23 06:12:00,FUB-302,215.13,2.3,494.8,0.008247,0.0825,0.001922
2025-11-23 06:13:00,FUB-302,230.51,2.51,578.58,0.009643,0.0964,0.002247
2025-11-23 06:14:00,FUB-302,235.26,3.44,809.29,0.013488,0.1349,0.003143
2025-11-23 06:15:00,FUB-302,230.94,2.29,528.85,0.008814,0.0881,0.002054
2025-11-23 06:16:00,FUB-302,238.15,1.98,471.54,0.007859,0.0786,0.001831
2025-11-23 06:17:00,FUB-302,239.31,2.9,694.0,0.011567,0.1157,0.002695
2025-11-23 06:18:00,FUB-302,216.33,2.26,488.91,0.008148,0.0815,0.001898
2025-11-23 06:19:00,FUB-302,231.45,0.45,104.15,0.001736,0.0174,0.000404
2025-11-23 06:20:00,FUB-302,231.97,3.33,772.46,0.012874,0.1287,0.003
2025-11-23 06:21:00,FUB-302,222.65,4.49,999.7,0.016662,0.1666,0.003882
2025-11-23 06:22:00,FUB-302,235.24,1.09,256.41,0.004274,0.0427,0.000996
2025-11-23 06:23:00,FUB-302,217.29,0.15,32.59,0.000543,0.0054,0.000127
2025-11-23 06:24:00,FUB-302,231.38,3.16,731.16,0.012186,0.1219,0.002839
2025-11-23 06:25:00,FUB-302,235.18,2.32,545.62,0.009094,0.0909,0.002119
2025-11-23 06:26:00,FUB-302,224.49,2.62,588.16,0.009803,0.098,0.002284
2025-11-23 06:27:00,FUB-302,237.46,0.9,213.71,0.003562,0.0356,0.00083
2025-11-23 06:28:00,FUB-302,217.73,4.39,955.83,0.01593,0.1593,0.003712
2025-11-23 06:29:00,FUB-302,231.5,4.73,1095.0,0.01825,0.1825,0.004252
2025-11-23 06:30:00,FUB-302,237.78,2.26,537.38,0.008956,0.0896,0.002087
2025-11-23 06:31:00,FUB-302,236.28,4.18,987.65,0.016461,0.1646,0.003835
2025-11-23 06:32:00,FUB-302,233.08,4.95,1153.75,0.019229,0.1923,0.00448
2025-11-23 06:33:00,FUB-302,215.9,3.45,744.86,0.012414,0.1241,0.002892
2025-11-23 06:34:00,FUB-302,216.5,3.3,714.45,0.011908,0.1191,0.002775
2025-11-23 06:35:00,FUB-302,219.48,0.12,26.34,0.000439,0.0044,0.000102
2025-11-23 06:36:00,FUB-302,238.86,2.14,511.16,0.008519,0.0852,0.001985
2025-11-23 06:37:00,FUB-302,238.57,3.53,842.15,0.014036,0.1404,0.00327
2025-11-23 06:38:00,FUB-302,235.01,2.75,646.28,0.010771,0.1077,0.00251
2025-11-23 06:39:00,FUB-302,225.09,4.9,1102.94,0.018382,0.1838,0.004283
2025-11-23 06:40:00,FUB-302,234.71,4.93,1157.12,0.019285,0.1928,0.004493
2025-11-23 06:41:00,FUB-302,219.27,0.95,208.31,0.003472,0.0347,0.000809
2025-11-23 06:42:00,FUB-302,216.51,1.68,363.74,0.006062,0.0606,0.001412
2025-11-23 06:43:00,FUB-302,224.84,3.11,699.25,0.011654,0.1165,0.002715
2025-11-23 06:44:00,FUB-302,222.25,3.89,864.55,0.014409,0.1441,0.003357
2025-11-23 06:45:00,FUB-302,235.08,2.98,700.54,0.011676,0.1168,0.002721
2025-11-23 06:46:00,FUB-302,232.61,2.15,500.11,0.008335,0.0834,0.001942
2025-11-23 06:47:00,FUB-302,232.54,4.85,1127.82,0.018797,0.188,0.00438
2025-11-23 06:48:00,FUB-302,226.57,3.63,822.45,0.013708,0.1371,0.003194
2025-11-23 06:49:00,FUB-302,228.92,0.69,157.95,0.002632,0.0263,0.000613
2025-11-23 06:50:00,FUB-302,232.68,3.19,742.25,0.012371,0.1237,0.002882
2025-11-23 06:51:00,FUB-302,228.16,3.09,705.01,0.01175,0.1175,0.002738
2025-11-23 06:52:00,FUB-302,225.05,2.91,654.9,0.010915,0.1092,0.002543
2025-11-23 06:53:00,FUB-302,232.19,4.23,982.16,0.016369,0.1637,0.003814
2025-11-23 06:54:00,FUB-302,219.56,0.56,122.95,0.002049,0.0205,0.000477
2025-11-23 06:55:00,FUB-302,215.56,2.32,500.1,0.008335,0.0834,0.001942
2025-11-23 06:56:00,FUB-302,218.23,3.05,665.6,0.011093,0.1109,0.002585
2025-11-23 06:57:00,FUB-302,222.28,1.16,257.84,0.004297,0.043,0.001001
2025-11-23 06:58:00,FUB-302,230.88,3.72,858.87,0.014314,0.1431,0.003335
2025-11-23 06:59:00,FUB-302,232.34,1.72,399.62,0.00666,0.0666,0.001552
2025-11-23 07:00:00,FUB-302,230.09,3.67,844.43,0.014074,0.1407,0.003279
2025-11-23 07:01:00,FUB-302,219.81,3.87,850.66,0.014178,0.1418,0.003303
2025-11-23 07:02:00,FUB-302,239.01,3.1,740.93,0.012349,0.1235,0.002877
2025-11-23 07:03:00,FUB-302,225.4,4.31,971.47,0.016191,0.1619,0.003773
2025-11-23 07:04:00,FUB-302,235.65,2.41,567.92,0.009465,0.0946,0.002205
2025-11-23 07:05:00,FUB-302,228.61,3.02,690.4,0.011507,0.1151,0.002681
2025-11-23 07:06:00,FUB-302,229.54,1.5,344.31,0.005738,0.0574,0.001337
2025-11-23 07:07:00,FUB-302,229.56,0.4,91.82,0.00153,0.0153,0.000356
2025-11-23 07:08:00,FUB-302,219.79,1.2,263.75,0.004396,0.044,0.001024
2025-11-23 07:09:00,FUB-302,230.56,3.92,903.8,0.015063,0.1506,0.00351
2025-11-23 07:10:00,FUB-302,224.42,2.74,614.91,0.010248,0.1025,0.002388
2025-11-23 07:11:00,FUB-302,234.1,2.95,690.6,0.01151,0.1151,0.002682
2025-11-23 07:12:00,FUB-302,237.74,4.07,967.6,0.016127,0.1613,0.003758
2025-11-23 07:13:00,FUB-302,237.19,1.94,460.15,0.007669,0.0767,0.001787
2025-11-23 07:14:00,FUB-302,238.24,0.35,83.38,0.00139,0.0139,0.000324
2025-11-23 07:15:00,FUB-302,223.29,4.02,897.63,0.01496,0.1496,0.003486
2025-11-23 07:16:00,FUB-302,232.17,2.88,668.65,0.011144,0.1114,0.002597
2025-11-23 07:17:00,FUB-302,232.68,1.44,335.06,0.005584,0.0558,0.001301
2025-11-23 07:18:00,FUB-302,225.13,0.58,130.58,0.002176,0.0218,0.000507
2025-11-23 07:19:00,FUB-302,228.76,3.4,777.78,0.012963,0.1296,0.00302
2025-11-23 07:20:00,FUB-302,233.15,2.98,694.79,0.01158,0.1158,0.002698
2025-11-23 07:21:00,FUB-302,215.1,3.89,836.74,0.013946,0.1395,0.003249
2025-11-23 07:22:00,FUB-302,237.96,1.26,299.83,0.004997,0.05,0.001164
2025-11-23 07:23:00,FUB-302,238.7,1.17,279.28,0.004655,0.0466,0.001085
2025-11-23 07:24:00,FUB-302,225.64,4.48,1010.87,0.016848,0.1685,0.003926
2025-11-23 07:25:00,FUB-302,225.81,4.68,1056.79,0.017613,0.1761,0.004104
2025-11-23 07:26:00,FUB-302,221.95,1.74,386.19,0.006436,0.0644,0.0015
2025-11-23 07:27:00,FUB-302,228.23,3.57,814.78,0.01358,0.1358,0.003164
2025-11-23 07:28:00,FUB-302,238.7,1.56,372.37,0.006206,0.0621,0.001446
2025-11-23 07:29:00,FUB-302,234.22,1.23,288.09,0.004801,0.048,0.001119
2025-11-23 07:30:00,FUB-302,229.35,4.0,917.4,0.01529,0.1529,0.003563
2025-11-23 07:31:00,FUB-302,216.88,2.81,609.43,0.010157,0.1016,0.002367
2025-11-23 07:32:00,FUB-302,225.24,2.06,463.99,0.007733,0.0773,0.001802
2025-11-23 07:33:00,FUB-302,215.67,2.39,515.45,0.008591,0.0859,0.002002
2025-11-23 07:34:00,FUB-302,215.61,3.64,784.82,0.01308,0.1308,0.003048
2025-11-23 07:35:00,FUB-302,221.69,0.4,88.68,0.001478,0.0148,0.000344
2025-11-23 07:36:00,FUB-302,220.83,0.58,128.08,0.002135,0.0214,0.000497
2025-11-23 07:37:00,FUB-302,219.72,2.73,599.84,0.009997,0.1,0.002329
2025-11-23 07:38:00,FUB-302,238.22,1.43,340.65,0.005677,0.0568,0.001323
2025-11-23 07:39:00,FUB-302,223.36,1.3,290.37,0.00484,0.0484,0.001128
2025-11-23 07:40:00,FUB-302,215.08,0.69,148.41,0.002473,0.0247,0.000576
2025-11-23 07:41:00,FUB-302,227.59,3.13,712.36,0.011873,0.1187,0.002766
2025-11-23 07:42:00,FUB-302,220.02,4.59,1009.89,0.016832,0.1683,0.003922
2025-11-23 07:43:00,FUB-302,219.92,0.35,76.97,0.001283,0.0128,0.000299
2025-11-23 07:44:00,FUB-302,221.6,0.98,217.17,0.003619,0.0362,0.000843
2025-11-23 07:45:00,FUB-302,236.57,0.84,198.72,0.003312,0.0331,0.000772
2025-11-23 07:46:00,FUB-302,229.83,3.79,871.06,0.014518,0.1452,0.003383
2025-11-23 07:47:00,FUB-302,238.91,0.79,188.74,0.003146,0.0315,0.000733
2025-11-23 07:48:00,FUB-302,217.85,0.45,98.03,0.001634,0.0163,0.000381
2025-11-23 07:49:00,FUB-302,231.51,2.72,629.71,0.010495,0.105,0.002445
2025-11-23 07:50:00,FUB-302,233.79,3.01,703.71,0.011729,0.1173,0.002733
2025-11-23 07:51:00,FUB-302,234.3,2.48,581.06,0.009684,0.0968,0.002256
2025-11-23 07:52:00,FUB-302,215.31,2.77,596.41,0.00994,0.0994,0.002316
2025-11-23 07:53:00,FUB-302,216.76,1.79,388.0,0.006467,0.0647,0.001507
2025-11-23 07:54:00,FUB-302,230.81,0.11,25.39,0.000423,0.0042,9.9e-05
2025-11-23 07:55:00,FUB-302,236.92,0.75,177.69,0.002961,0.0296,0.00069
2025-11-23 07:56:00,FUB-302,234.41,2.43,569.62,0.009494,0.0949,0.002212
2025-11-23 07:57:00,FUB-302,227.22,4.29,974.77,0.016246,0.1625,0.003785
2025-11-23 07:58:00,FUB-302,232.79,2.37,551.71,0.009195,0.092,0.002142
2025-11-23 07:59:00,FUB-302,231.79,3.53,818.22,0.013637,0.1364,0.003177
2025-11-23 08:00:00,FUB-302,234.34,1.21,283.55,0.004726,0.0473,0.001101
2025-11-23 08:01:00,FUB-302,233.65,3.61,843.48,0.014058,0.1406,0.003276
2025-11-23 08:02:00,FUB-302,232.32,4.75,1103.52,0.018392,0.1839,0.004285
2025-11-23 08:03:00,FUB-302,238.36,0.68,162.08,0.002701,0.027,0.000629
2025-11-23 08:04:00,FUB-302,239.49,3.82,914.85,0.015248,0.1525,0.003553
2025-11-23 08:05:00,FUB-302,227.54,2.38,541.55,0.009026,0.0903,0.002103
2025-11-23 08:06:00,FUB-302,239.77,4.64,1112.53,0.018542,0.1854,0.00432
2025-11-23 08:07:00,FUB-302,230.66,4.17,961.85,0.016031,0.1603,0.003735
2025-11-23 08:08:00,FUB-302,225.55,0.69,155.63,0.002594,0.0259,0.000604
2025-11-23 08:09:00,FUB-302,227.31,3.55,806.95,0.013449,0.1345,0.003134
2025-11-23 08:10:00,FUB-302,239.35,3.58,856.87,0.014281,0.1428,0.003327
2025-11-23 08:11:00,FUB-302,229.58,2.63,603.8,0.010063,0.1006,0.002345
2025-11-23 08:12:00,FUB-302,220.76,2.36,520.99,0.008683,0.0868,0.002023
2025-11-23 08:13:00,FUB-302,224.52,1.41,316.57,0.005276,0.0528,0.001229
2025-11-23 08:14:00,FUB-302,223.85,0.55,123.12,0.002052,0.0205,0.000478
2025-11-23 08:15:00,FUB-302,232.74,0.66,153.61,0.00256,0.0256,0.000596
2025-11-23 08:16:00,FUB-302,232.92,0.97,225.93,0.003766,0.0377,0.000877
2025-11-23 08:17:00,FUB-302,215.64,0.83,178.98,0.002983,0.0298,0.000695
2025-11-23 08:18:00,FUB-302,238.57,3.51,837.38,0.013956,0.1396,0.003252
2025-11-23 08:19:00,FUB-302,223.72,2.84,635.36,0.010589,0.1059,0.002467
2025-11-23 08:20:00,FUB-302,229.76,2.73,627.24,0.010454,0.1045,0.002436
2025-11-23 08:21:00,FUB-302,220.57,2.69,593.33,0.009889,0.0989,0.002304
2025-11-23 08:22:00,FUB-302,221.26,1.63,360.65,0.006011,0.0601,0.001401
2025-11-23 08:23:00,FUB-302,220.46,0.77,169.75,0.002829,0.0283,0.000659
2025-11-23 08:24:00,FUB-302,220.04,0.48,105.62,0.00176,0.0176,0.00041
2025-11-23 08:25:00,FUB-302,226.41,4.05,916.96,0.015283,0.1528,0.003561
2025-11-23 08:26:00,FUB-302,230.41,0.49,112.9,0.001882,0.0188,0.000439
2025-11-23 08:27:00,FUB-302,233.79,2.56,598.5,0.009975,0.0997,0.002324
2025-11-23 08:28:00,FUB-302,218.35,3.89,849.38,0.014156,0.1416,0.003298
2025-11-23 08:29:00,FUB-302,236.26,3.11,734.77,0.012246,0.1225,0.002853
2025-11-23 08:30:00,FUB-302,219.98,2.19,481.76,0.008029,0.0803,0.001871
2025-11-23 08:31:00,FUB-302,226.07,2.49,562.91,0.009382,0.0938,0.002186
2025-11-23 08:32:00,FUB-302,228.8,2.04,466.75,0.007779,0.0778,0.001813
2025-11-23 08:33:00,FUB-302,227.29,0.7,159.1,0.002652,0.0265,0.000618
2025-11-23 08:34:00,FUB-302,228.53,3.46,790.71,0.013179,0.1318,0.003071
2025-11-23 08:35:00,FUB-302,223.36,4.0,893.44,0.014891,0.1489,0.00347
2025-11-23 08:36:00,FUB-302,239.55,4.82,1154.63,0.019244,0.1924,0.004484
2025-11-23 08:37:00,FUB-302,239.52,0.54,129.34,0.002156,0.0216,0.000502
2025-11-23 08:38:00,FUB-302,236.61,1.24,293.4,0.00489,0.0489,0.001139
2025-11-23 08:39:00,FUB-302,223.15,4.8,1071.12,0.017852,0.1785,0.00416
